                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.69632,                0.62087,                 1.3197,                 0.4193,                  0.625,                0.46446,                0.38806,                0.90759,                0.98661,                  1.513,              0.0010784,              0.0010784,              0.0010784
                    109,                0.70914,                0.61961,                 1.3523,                0.89268,                    0.5,                0.41818,                0.26634,                  1.232,                 1.3072,                 2.0874,              0.0010729,              0.0010729,              0.0010729
                    110,                0.66255,                0.60204,                 1.3165,                0.41259,                 0.5625,                 0.4556,                0.36682,                0.88018,                0.92267,                 1.4695,              0.0010674,              0.0010674,              0.0010674
                    111,                0.65682,                0.57993,                 1.2955,                0.45703,                  0.625,                0.44224,                0.34118,                0.90204,                 1.0171,                 1.5146,              0.0010619,              0.0010619,              0.0010619
                    112,                0.66444,                0.59114,                 1.3136,                0.89306,                0.48365,                0.44783,                0.34196,                 1.1422,                 1.1639,                 1.8018,              0.0010564,              0.0010564,              0.0010564
                    113,                 0.6873,                0.60972,                 1.3232,                0.42083,                0.53517,                0.44662,                0.36698,                0.88638,                0.94865,                 1.4493,              0.0010509,              0.0010509,              0.0010509
                    114,                0.66781,                 0.5998,                 1.2912,                0.49022,                  0.625,                0.51249,                0.40086,                0.86648,                0.78609,                 1.4748,              0.0010454,              0.0010454,              0.0010454
                    115,                0.68614,                0.61366,                 1.3157,                0.88763,                    0.5,                0.52004,                0.39034,                0.98502,                 1.0092,                 1.5765,              0.0010399,              0.0010399,              0.0010399
                    116,                0.66092,                0.57939,                 1.3347,                0.63504,                  0.625,                0.57762,                0.41491,                0.88329,                0.85156,                 1.4376,              0.0010344,              0.0010344,              0.0010344
                    117,                0.62953,                0.54317,                 1.3108,                0.42934,                  0.625,                0.47313,                0.38855,                0.88396,                0.98619,                 1.4862,              0.0010289,              0.0010289,              0.0010289
                    118,                0.63649,                0.57466,                 1.2972,                0.38929,                 0.5625,                 0.4662,                0.38665,                0.88279,                0.89812,                 1.3886,              0.0010234,              0.0010234,              0.0010234
