                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                0.64761,                0.52066,                 1.3123,                0.73863,                 0.6875,                0.66727,                0.45958,                0.87103,                0.85994,                 1.4784,             0.00098486,             0.00098486,             0.00098486
                    126,                0.65793,                0.54854,                 1.3114,                0.83424,                 0.6875,                0.64699,                 0.4793,                0.82739,                0.78948,                 1.3681,             0.00097936,             0.00097936,             0.00097936
                    127,                0.64954,                0.52992,                 1.2948,                0.78091,                  0.625,                0.60341,                0.43509,                0.82545,                0.77681,                 1.3584,             0.00097386,             0.00097386,             0.00097386
                    128,                0.64403,                0.52167,                 1.3041,                0.64349,                 0.6875,                0.61889,                0.41522,                0.80156,                0.81958,                 1.3889,             0.00096836,             0.00096836,             0.00096836
                    129,                0.63026,                0.53254,                 1.2924,                0.39862,                 0.5625,                0.48784,                0.38376,                0.86983,                0.79489,                  1.458,             0.00096286,             0.00096286,             0.00096286
                    130,                0.65151,                0.53032,                  1.308,                0.61015,                  0.625,                0.59455,                0.40825,                0.86591,                0.86668,                 1.4286,             0.00095736,             0.00095736,             0.00095736
                    131,                0.63312,                0.51573,                 1.2823,                0.62248,                  0.625,                0.58763,                 0.4092,                0.84459,                0.80825,                 1.4284,             0.00095186,             0.00095186,             0.00095186
                    132,                0.67351,                0.54703,                 1.2926,                0.57738,                 0.5625,                0.53391,                0.38257,                0.82721,                0.94947,                 1.3766,             0.00094636,             0.00094636,             0.00094636
                    133,                0.64392,                  0.499,                 1.3062,                0.58945,                 0.5625,                0.57671,                0.40121,                0.81617,                0.88972,                 1.3881,             0.00094085,             0.00094085,             0.00094085
                    134,                0.66266,                0.55161,                 1.3251,                0.52816,                  0.625,                0.57685,                0.41447,                0.89119,                0.84002,                 1.3607,             0.00093535,             0.00093535,             0.00093535
                    135,                0.63612,                0.53709,                 1.2903,                0.41436,                  0.625,                0.49152,                0.38601,                0.86752,                0.98934,                 1.4405,             0.00092985,             0.00092985,             0.00092985
                    136,                0.62371,                0.51084,                 1.2833,                0.44865,                  0.625,                0.58273,                0.43148,                0.79675,                0.94777,                 1.3571,             0.00092435,             0.00092435,             0.00092435
                    137,                0.63259,                0.49357,                  1.299,                0.52609,                  0.625,                 0.5837,                0.40637,                0.83356,                0.99499,                 1.3805,             0.00091885,             0.00091885,             0.00091885
                    138,                0.63349,                0.49319,                 1.2859,                0.53697,                  0.625,                0.54164,                 0.3998,                 0.8408,                0.90025,                 1.3346,             0.00091335,             0.00091335,             0.00091335
                    139,                0.61917,                0.51365,                 1.2763,                0.65337,                  0.625,                0.60578,                 0.4161,                0.82478,                0.82921,                 1.3576,             0.00090785,             0.00090785,             0.00090785
                    140,                0.63007,                 0.5254,                 1.2821,                0.65686,                  0.625,                 0.5641,                0.40384,                0.80239,                0.80049,                 1.3164,             0.00090235,             0.00090235,             0.00090235
                    141,                0.63138,                0.53655,                 1.2807,                0.65342,                  0.625,                0.56642,                0.40012,                0.80181,                0.90763,                 1.3587,             0.00089685,             0.00089685,             0.00089685
                    142,                0.61517,                0.50278,                 1.2863,                0.49627,                 0.5625,                0.47045,                0.37064,                0.87935,                0.84073,                   1.49,             0.00089134,             0.00089134,             0.00089134
                    143,                0.65221,                0.49521,                   1.31,                0.68859,                  0.625,                0.61975,                0.43001,                 0.8123,                0.78228,                 1.3646,             0.00088584,             0.00088584,             0.00088584
                    144,                0.64799,                0.51987,                 1.2968,                0.81013,                  0.625,                0.59108,                0.40537,                0.82947,                0.75668,                  1.416,             0.00088034,             0.00088034,             0.00088034
                    145,                 0.6304,                0.51533,                  1.284,                0.79374,                  0.625,                0.57497,                0.37271,                0.87361,                0.93062,                 1.4439,             0.00087484,             0.00087484,             0.00087484
                    146,                0.60836,                0.50181,                 1.2706,                 0.5091,                  0.625,                0.50927,                0.39112,                0.82567,                0.83214,                 1.4215,             0.00086934,             0.00086934,             0.00086934
                    147,                0.63066,                0.52793,                 1.2949,                0.56323,                  0.625,                0.53274,                0.35412,                0.97707,                  1.101,                 1.6154,             0.00086384,             0.00086384,             0.00086384
                    148,                0.64493,                0.52001,                 1.2995,                0.52056,                  0.625,                0.52454,                0.41978,                0.81374,                0.80411,                 1.4156,             0.00085834,             0.00085834,             0.00085834
